Machine_ID,Timestamp,Temperature,Pressure,Vibration_Level,Humidity,Power_Consumption,Failure_Status
MACHINE_005,2025-07-26 20:00:00,79.16,186.86,6.58,82.7,69.5,0
MACHINE_006,2025-07-26 20:10:00,45.9,353.3,3.71,49.89,74.59,0
MACHINE_007,2025-07-26 20:20:00,51.81,313.97,6.99,72.32,59.59,0
MACHINE_008,2025-07-26 20:30:00,39.37,326.39,2.85,61.37,9.28,0
MACHINE_009,2025-07-26 20:40:00,79.1,473.01,1.44,74.22,66.26,0
MACHINE_010,2025-07-26 20:50:00,77.09,240.6,5.61,70.81,17.35,0
MACHINE_001,2025-07-26 21:00:00,64.91,477.9,2.53,47.36,93.08,0
MACHINE_002,2025-07-26 21:10:00,51.87,147.8,7.46,85.72,86.61,0
MACHINE_003,2025-07-26 21:20:00,47.52,498.57,1.29,42.84,89.12,0
MACHINE_004,2025-07-26 21:30:00,48.34,401.43,0.73,46.57,91.51,1
MACHINE_005,2025-07-26 21:40:00,64.08,300.55,0.64,41.07,94.94,0
MACHINE_006,2025-07-26 21:50:00,64.76,446.54,2.99,64.66,53.57,0
MACHINE_007,2025-07-26 22:00:00,49.14,432.99,5.4,78.38,35.95,0
MACHINE_008,2025-07-26 22:10:00,69.87,280.08,6.65,76.21,22.6,0
MACHINE_009,2025-07-26 22:20:00,42.26,425.62,3.32,73.86,70.99,0
MACHINE_010,2025-07-26 22:30:00,27.81,491.14,7.97,78.17,70.03,0
MACHINE_001,2025-07-26 22:40:00,56.26,211.65,8.92,53.38,59.43,0
MACHINE_002,2025-07-26 22:50:00,57.76,406.02,7.9,85.18,66.73,0
MACHINE_003,2025-07-26 23:00:00,49.74,172.46,9.1,58.15,22.76,0
MACHINE_004,2025-07-26 23:10:00,61.23,483.59,3.02,80.09,56.23,0
MACHINE_005,2025-07-26 23:20:00,40.37,457.51,4.63,80.79,19.63,0
MACHINE_006,2025-07-26 23:30:00,73.56,352.84,0.57,32.53,47.49,1
MACHINE_007,2025-07-26 23:40:00,79.12,474.88,9.0,70.84,42.94,0
MACHINE_008,2025-07-26 23:50:00,22.14,375.32,3.92,30.42,11.17,0
MACHINE_009,2025-07-27 00:00:00,52.46,251.73,2.05,47.17,60.79,0
MACHINE_010,2025-07-27 00:10:00,64.63,474.6,5.14,47.01,60.5,0
MACHINE_001,2025-07-27 00:20:00,64.29,296.65,7.76,62.66,45.81,0
MACHINE_002,2025-07-27 00:30:00,71.27,139.51,7.61,46.54,87.73,0
MACHINE_003,2025-07-27 00:40:00,44.27,281.45,4.65,46.05,13.08,0
MACHINE_004,2025-07-27 00:50:00,78.8,277.05,5.3,87.64,99.77,0
MACHINE_005,2025-07-27 01:00:00,58.83,191.1,6.56,45.28,9.17,0
MACHINE_006,2025-07-27 01:10:00,49.74,233.51,0.41,87.2,20.41,0
MACHINE_007,2025-07-27 01:20:00,55.62,187.16,0.69,75.77,5.6,0
MACHINE_008,2025-07-27 01:30:00,47.84,224.34,0.84,52.63,86.92,0
MACHINE_009,2025-07-27 01:40:00,23.48,330.98,6.89,82.8,7.93,0
MACHINE_010,2025-07-27 01:50:00,21.05,134.52,3.25,69.94,95.27,0
MACHINE_001,2025-07-27 02:00:00,60.36,273.0,7.03,45.2,56.77,0
MACHINE_002,2025-07-27 02:10:00,25.18,301.1,1.53,59.14,75.16,0
MACHINE_003,2025-07-27 02:20:00,24.95,367.94,0.79,45.13,19.84,0
MACHINE_004,2025-07-27 02:30:00,23.41,405.03,0.28,46.78,63.68,0
MACHINE_005,2025-07-27 02:40:00,27.99,274.78,8.58,80.42,64.66,0
MACHINE_006,2025-07-27 02:50:00,60.5,313.08,7.09,83.8,65.05,0
MACHINE_007,2025-07-27 03:00:00,33.85,387.43,3.97,38.59,40.64,0
MACHINE_008,2025-07-27 03:10:00,21.68,302.77,8.67,58.76,88.51,0
MACHINE_009,2025-07-27 03:20:00,43.01,199.39,8.53,87.17,73.19,0
MACHINE_010,2025-07-27 03:30:00,27.4,340.07,6.58,70.84,34.88,0
MACHINE_001,2025-07-27 03:40:00,27.94,349.08,0.27,83.62,83.08,0
MACHINE_002,2025-07-27 03:50:00,22.9,104.02,7.69,87.57,35.89,0
MACHINE_003,2025-07-27 04:00:00,47.94,415.25,7.47,70.19,86.21,0
MACHINE_004,2025-07-27 04:10:00,66.45,119.75,9.49,47.11,86.0,0
MACHINE_005,2025-07-27 04:20:00,59.48,162.24,9.59,75.63,57.39,0
MACHINE_006,2025-07-27 04:30:00,53.5,228.57,0.58,86.94,47.17,0
MACHINE_007,2025-07-27 04:40:00,77.83,413.82,8.34,83.19,51.34,0
MACHINE_008,2025-07-27 04:50:00,44.68,157.32,2.92,69.72,11.38,0
MACHINE_009,2025-07-27 05:00:00,28.03,417.08,5.89,45.91,33.81,0
MACHINE_010,2025-07-27 05:10:00,51.61,255.97,6.44,30.41,53.81,0
MACHINE_001,2025-07-27 05:20:00,22.25,333.1,6.42,49.08,57.09,0
MACHINE_002,2025-07-27 05:30:00,69.79,101.84,3.15,69.3,91.61,0
MACHINE_003,2025-07-27 05:40:00,67.58,483.19,0.76,43.45,41.12,0
MACHINE_004,2025-07-27 05:50:00,28.88,454.42,9.49,66.37,48.9,0
MACHINE_005,2025-07-27 06:00:00,23.43,373.61,8.89,38.55,34.21,0
MACHINE_006,2025-07-27 06:10:00,71.77,456.49,2.46,60.14,22.47,0
MACHINE_007,2025-07-27 06:20:00,38.94,271.14,9.42,46.72,14.55,0
MACHINE_008,2025-07-27 06:30:00,78.39,239.21,4.22,58.05,25.5,0
MACHINE_009,2025-07-27 06:40:00,76.23,153.83,5.67,76.82,47.95,0
MACHINE_010,2025-07-27 06:50:00,22.34,292.01,8.74,75.92,16.97,0
MACHINE_001,2025-07-27 07:00:00,28.37,412.97,2.74,72.68,83.46,0
MACHINE_002,2025-07-27 07:10:00,48.52,439.41,9.37,82.37,40.47,0
MACHINE_003,2025-07-27 07:20:00,78.48,160.91,4.1,78.78,38.31,0
MACHINE_004,2025-07-27 07:30:00,72.48,301.39,5.28,57.17,21.71,1
MACHINE_005,2025-07-27 07:40:00,32.19,338.26,4.77,65.91,84.02,0
MACHINE_006,2025-07-27 07:50:00,39.03,279.43,1.55,30.84,20.62,0
MACHINE_007,2025-07-27 08:00:00,43.62,105.67,2.96,57.94,42.14,0
MACHINE_008,2025-07-27 08:10:00,72.02,448.96,1.67,66.13,35.04,1
MACHINE_009,2025-07-27 08:20:00,27.55,154.72,2.57,55.0,25.1,0
MACHINE_010,2025-07-27 08:30:00,43.69,302.31,2.67,83.23,45.51,0
MACHINE_001,2025-07-27 08:40:00,53.48,498.95,1.92,59.5,17.59,0
MACHINE_002,2025-07-27 08:50:00,32.81,298.54,5.18,83.67,91.71,0
MACHINE_003,2025-07-27 09:00:00,46.13,162.71,6.55,67.09,95.42,1
MACHINE_004,2025-07-27 09:10:00,20.62,179.0,7.78,44.68,14.91,0
MACHINE_005,2025-07-27 09:20:00,29.73,300.2,8.81,83.01,44.44,0
MACHINE_006,2025-07-27 09:30:00,61.22,385.45,9.29,59.68,95.36,0
MACHINE_007,2025-07-27 09:40:00,67.02,428.03,7.16,88.76,56.46,0
MACHINE_008,2025-07-27 09:50:00,42.93,435.06,9.67,82.72,65.91,0
MACHINE_009,2025-07-27 10:00:00,47.84,447.28,2.24,69.27,96.1,0
MACHINE_010,2025-07-27 10:10:00,79.01,454.71,2.14,64.03,17.33,0
MACHINE_001,2025-07-27 10:20:00,56.25,490.6,4.15,56.06,74.43,1
MACHINE_002,2025-07-27 10:30:00,55.83,485.97,6.56,89.51,26.4,0
MACHINE_003,2025-07-27 10:40:00,58.92,112.24,6.24,60.22,37.41,0
MACHINE_004,2025-07-27 10:50:00,75.57,123.6,2.95,68.48,48.42,0
MACHINE_005,2025-07-27 11:00:00,47.04,266.5,9.21,32.79,45.29,1
MACHINE_006,2025-07-27 11:10:00,63.15,252.14,0.77,37.51,56.19,0
MACHINE_007,2025-07-27 11:20:00,79.49,174.54,4.77,76.44,69.08,0
MACHINE_008,2025-07-27 11:30:00,65.96,182.71,3.42,87.17,88.25,1
MACHINE_009,2025-07-27 11:40:00,26.33,209.17,2.31,79.9,41.46,0
MACHINE_010,2025-07-27 11:50:00,25.56,292.3,0.2,55.92,73.83,0
MACHINE_001,2025-07-27 12:00:00,30.05,223.34,7.52,58.9,16.78,0
MACHINE_002,2025-07-27 12:10:00,76.61,312.57,5.72,50.12,26.81,0
MACHINE_003,2025-07-27 12:20:00,72.98,404.99,9.65,69.33,9.71,0
MACHINE_004,2025-07-27 12:30:00,75.88,288.94,6.33,48.89,48.93,0
MACHINE_005,2025-07-27 12:40:00,49.17,176.85,5.09,59.09,9.65,0
MACHINE_006,2025-07-27 12:50:00,22.94,272.12,0.4,51.87,21.74,0
MACHINE_007,2025-07-27 13:00:00,72.78,396.4,3.51,74.54,33.17,1
MACHINE_008,2025-07-27 13:10:00,21.36,243.09,1.65,53.77,17.25,0
MACHINE_009,2025-07-27 13:20:00,57.26,392.88,4.91,88.13,72.84,0
MACHINE_010,2025-07-27 13:30:00,64.35,476.76,8.32,68.32,83.42,0
MACHINE_001,2025-07-27 13:40:00,27.45,176.06,1.0,53.26,91.76,0
MACHINE_002,2025-07-27 13:50:00,51.95,201.39,4.82,30.32,85.33,0
MACHINE_003,2025-07-27 14:00:00,46.96,283.63,5.4,37.18,29.43,0
MACHINE_004,2025-07-27 14:10:00,42.6,241.24,2.78,77.13,94.55,0
MACHINE_005,2025-07-27 14:20:00,29.86,422.02,1.49,52.9,60.7,0
MACHINE_006,2025-07-27 14:30:00,79.15,318.09,3.0,66.75,99.61,0
MACHINE_007,2025-07-27 14:40:00,20.09,318.76,6.82,38.18,25.57,0
MACHINE_008,2025-07-27 14:50:00,33.28,245.75,9.56,58.82,17.11,0
MACHINE_009,2025-07-27 15:00:00,40.38,368.54,7.58,33.45,78.27,0
MACHINE_010,2025-07-27 15:10:00,64.3,142.67,3.41,59.36,37.14,0
MACHINE_001,2025-07-27 15:20:00,75.62,454.95,9.62,69.6,94.65,0
MACHINE_002,2025-07-27 15:30:00,56.05,121.8,7.82,39.51,26.25,0
MACHINE_003,2025-07-27 15:40:00,32.12,394.83,9.14,43.06,85.74,0
MACHINE_004,2025-07-27 15:50:00,68.08,436.06,1.28,30.82,17.38,0
MACHINE_005,2025-07-27 16:00:00,63.63,117.88,6.56,79.67,53.86,0
MACHINE_006,2025-07-27 16:10:00,67.75,259.72,1.02,39.17,43.33,1
MACHINE_007,2025-07-27 16:20:00,30.91,200.1,2.48,66.72,95.21,0
MACHINE_008,2025-07-27 16:30:00,58.26,413.61,4.97,66.71,61.86,0
MACHINE_009,2025-07-27 16:40:00,20.63,313.16,6.07,77.02,76.73,0
MACHINE_010,2025-07-27 16:50:00,57.09,446.91,0.65,46.85,81.52,0
MACHINE_001,2025-07-27 17:00:00,62.89,179.63,5.84,63.22,20.41,0
MACHINE_002,2025-07-27 17:10:00,39.23,330.87,6.28,42.9,20.61,0
MACHINE_003,2025-07-27 17:20:00,65.16,335.59,7.07,67.12,13.31,0
MACHINE_004,2025-07-27 17:30:00,31.24,146.25,2.98,47.72,87.12,0
MACHINE_005,2025-07-27 17:40:00,35.63,338.9,1.09,81.85,84.64,0
MACHINE_006,2025-07-27 17:50:00,20.25,484.44,5.19,89.27,13.47,0
MACHINE_007,2025-07-27 18:00:00,44.86,245.05,5.59,67.99,18.26,0
MACHINE_008,2025-07-27 18:10:00,41.44,185.86,3.56,53.13,45.2,0
MACHINE_009,2025-07-27 18:20:00,56.57,251.57,9.78,40.54,33.98,0
MACHINE_010,2025-07-27 18:30:00,64.44,239.46,3.22,47.75,8.42,0
MACHINE_001,2025-07-27 18:40:00,27.37,332.19,6.53,65.94,42.39,0
MACHINE_002,2025-07-27 18:50:00,21.42,222.32,0.95,45.99,31.36,1
MACHINE_003,2025-07-27 19:00:00,69.3,118.65,9.51,85.7,85.75,1
MACHINE_004,2025-07-27 19:10:00,21.38,280.34,9.07,39.58,20.59,0
MACHINE_005,2025-07-27 19:20:00,23.24,146.78,5.72,43.8,64.04,0
MACHINE_006,2025-07-27 19:30:00,55.19,174.46,7.71,80.3,68.13,0
MACHINE_007,2025-07-27 19:40:00,34.58,109.83,0.86,59.48,51.19,0
MACHINE_008,2025-07-27 19:50:00,49.02,413.61,2.6,32.35,44.11,0
MACHINE_009,2025-07-27 20:00:00,69.73,227.7,0.22,45.28,60.66,0
MACHINE_010,2025-07-27 20:10:00,27.14,332.6,2.23,73.73,58.71,0
MACHINE_001,2025-07-27 20:20:00,74.18,212.18,0.57,62.35,73.79,0
MACHINE_002,2025-07-27 20:30:00,56.74,261.17,5.1,76.15,17.47,0
MACHINE_003,2025-07-27 20:40:00,20.99,235.77,6.14,70.66,46.75,0
MACHINE_004,2025-07-27 20:50:00,43.35,329.54,3.64,82.78,16.31,0
MACHINE_005,2025-07-27 21:00:00,46.21,378.47,2.3,33.54,29.7,0
MACHINE_006,2025-07-27 21:10:00,30.46,161.83,3.09,83.83,69.06,0
MACHINE_007,2025-07-27 21:20:00,25.23,414.17,1.91,30.94,31.19,0
MACHINE_008,2025-07-27 21:30:00,74.25,129.14,5.18,54.24,74.78,0
MACHINE_009,2025-07-27 21:40:00,64.2,373.85,9.49,79.61,29.14,0
MACHINE_010,2025-07-27 21:50:00,20.31,255.3,3.5,56.73,5.48,0
MACHINE_001,2025-07-27 22:00:00,38.96,498.89,2.24,57.09,27.23,0
MACHINE_002,2025-07-27 22:10:00,28.18,409.13,4.98,38.3,54.28,0
MACHINE_003,2025-07-27 22:20:00,25.92,353.5,9.35,52.31,57.36,1
MACHINE_004,2025-07-27 22:30:00,73.22,469.12,5.25,43.96,43.48,0
MACHINE_005,2025-07-27 22:40:00,55.16,463.74,5.49,53.1,90.55,1
MACHINE_006,2025-07-27 22:50:00,68.97,417.26,1.48,80.31,69.6,0
MACHINE_007,2025-07-27 23:00:00,42.44,299.69,6.24,85.18,90.78,0
MACHINE_008,2025-07-27 23:10:00,66.23,165.43,8.42,33.47,57.82,0
MACHINE_009,2025-07-27 23:20:00,58.87,309.1,4.53,34.41,78.34,0
MACHINE_010,2025-07-27 23:30:00,46.19,182.18,1.59,42.29,11.36,1
MACHINE_001,2025-07-27 23:40:00,59.84,114.93,0.49,47.98,71.13,0
MACHINE_002,2025-07-27 23:50:00,61.46,495.77,4.61,88.49,82.17,0
MACHINE_003,2025-07-28 00:00:00,46.3,186.63,7.4,51.7,20.05,0
MACHINE_004,2025-07-28 00:10:00,50.73,328.65,8.35,83.17,89.63,0
MACHINE_005,2025-07-28 00:20:00,46.73,458.29,7.54,57.51,64.6,0
MACHINE_006,2025-07-28 00:30:00,25.75,349.39,7.7,75.21,88.86,0
MACHINE_007,2025-07-28 00:40:00,47.9,448.13,5.8,39.93,92.8,0
MACHINE_008,2025-07-28 00:50:00,50.68,198.79,3.28,45.43,16.55,0
MACHINE_009,2025-07-28 01:00:00,77.35,399.36,3.82,66.13,40.28,0
MACHINE_010,2025-07-28 01:10:00,61.2,166.25,1.26,38.57,26.4,0
MACHINE_001,2025-07-28 01:20:00,23.74,400.19,8.29,47.16,34.5,0
MACHINE_002,2025-07-28 01:30:00,64.62,482.26,6.55,66.64,69.51,1
MACHINE_003,2025-07-28 01:40:00,74.88,237.31,7.96,47.45,46.94,0
MACHINE_004,2025-07-28 01:50:00,27.99,254.32,7.93,85.41,69.04,0
MACHINE_005,2025-07-28 02:00:00,48.01,410.14,0.21,81.3,57.75,0
MACHINE_006,2025-07-28 02:10:00,46.53,374.98,4.67,76.97,87.02,0
MACHINE_007,2025-07-28 02:20:00,69.39,422.22,9.8,35.18,24.85,0
MACHINE_008,2025-07-28 02:30:00,59.19,478.91,8.09,77.1,15.12,0
MACHINE_009,2025-07-28 02:40:00,39.91,217.59,2.06,65.84,69.17,0
MACHINE_010,2025-07-28 02:50:00,25.84,357.39,2.3,82.8,44.0,0
MACHINE_001,2025-07-28 03:00:00,23.83,229.06,2.68,51.13,64.46,0
MACHINE_002,2025-07-28 03:10:00,43.74,146.43,4.53,47.87,50.99,0
MACHINE_003,2025-07-28 03:20:00,23.49,460.56,4.22,86.08,49.96,1
MACHINE_004,2025-07-28 03:30:00,72.88,177.01,9.33,73.3,5.77,0
MACHINE_005,2025-07-28 03:40:00,35.38,229.85,8.65,66.4,78.12,0
MACHINE_006,2025-07-28 03:50:00,70.24,326.67,2.95,49.58,28.3,0
MACHINE_007,2025-07-28 04:00:00,24.4,412.2,7.39,78.36,85.33,0
MACHINE_008,2025-07-28 04:10:00,79.25,233.26,2.45,33.64,35.96,1
MACHINE_009,2025-07-28 04:20:00,44.3,140.32,0.81,64.8,21.32,0
MACHINE_010,2025-07-28 04:30:00,53.18,263.04,6.39,38.12,89.08,0
MACHINE_001,2025-07-28 04:40:00,54.86,175.54,7.37,87.25,94.2,0
MACHINE_002,2025-07-28 04:50:00,62.87,242.89,5.67,65.47,86.19,0
MACHINE_003,2025-07-28 05:00:00,32.76,480.85,8.5,88.59,98.68,0
MACHINE_004,2025-07-28 05:10:00,59.5,456.03,7.71,75.03,53.53,0
MACHINE_005,2025-07-28 05:20:00,74.31,174.46,2.21,81.7,85.14,0
MACHINE_006,2025-07-28 05:30:00,20.7,497.22,3.41,84.07,13.6,0
MACHINE_007,2025-07-28 05:40:00,46.37,373.89,1.16,66.57,71.41,0
MACHINE_008,2025-07-28 05:50:00,67.88,287.02,3.59,53.92,94.8,0
MACHINE_009,2025-07-28 06:00:00,41.89,322.23,6.89,55.17,22.75,0
MACHINE_010,2025-07-28 06:10:00,22.01,195.71,4.08,36.01,65.57,0
MACHINE_001,2025-07-28 06:20:00,79.36,168.71,1.77,41.01,80.51,0
MACHINE_002,2025-07-28 06:30:00,71.35,302.17,2.75,83.78,48.39,0
MACHINE_003,2025-07-28 06:40:00,74.51,296.45,2.66,32.06,53.58,1
MACHINE_004,2025-07-28 06:50:00,58.66,417.76,9.03,84.55,84.95,0
MACHINE_005,2025-07-28 07:00:00,60.23,261.78,1.19,47.47,21.0,0
MACHINE_006,2025-07-28 07:10:00,21.16,162.37,2.01,50.26,23.2,0
MACHINE_007,2025-07-28 07:20:00,71.91,223.48,4.55,76.1,92.53,0
MACHINE_008,2025-07-28 07:30:00,75.71,166.29,8.82,83.18,52.98,0
MACHINE_009,2025-07-28 07:40:00,73.14,459.93,2.86,80.8,48.95,0
MACHINE_010,2025-07-28 07:50:00,24.22,198.76,5.61,61.29,93.01,0
MACHINE_001,2025-07-28 08:00:00,61.44,189.92,1.15,49.42,84.99,0
MACHINE_002,2025-07-28 08:10:00,75.93,370.85,9.81,32.03,5.58,0
MACHINE_003,2025-07-28 08:20:00,74.87,163.95,3.19,41.95,60.5,0
MACHINE_004,2025-07-28 08:30:00,23.65,131.44,2.72,88.9,55.34,0
MACHINE_005,2025-07-28 08:40:00,26.39,234.65,6.3,41.38,59.54,0
MACHINE_006,2025-07-28 08:50:00,66.22,318.53,4.72,73.08,44.21,0
MACHINE_007,2025-07-28 09:00:00,69.03,294.07,9.11,79.31,94.08,0
MACHINE_008,2025-07-28 09:10:00,64.0,201.52,6.86,53.92,47.25,0
MACHINE_009,2025-07-28 09:20:00,53.1,357.96,5.06,64.76,68.12,0
MACHINE_010,2025-07-28 09:30:00,61.64,160.96,8.36,31.61,75.49,0
MACHINE_001,2025-07-28 09:40:00,36.56,215.68,8.18,73.21,22.6,0
MACHINE_002,2025-07-28 09:50:00,65.58,170.24,0.95,59.55,74.31,0
MACHINE_003,2025-07-28 10:00:00,66.34,289.34,8.0,81.74,9.25,0
MACHINE_004,2025-07-28 10:10:00,42.06,461.71,2.36,41.69,52.96,0
MACHINE_005,2025-07-28 10:20:00,54.72,110.43,3.96,53.77,37.2,1
MACHINE_006,2025-07-28 10:30:00,41.78,226.42,8.05,32.05,75.04,0
MACHINE_007,2025-07-28 10:40:00,41.83,287.1,8.18,45.86,14.64,0
MACHINE_008,2025-07-28 10:50:00,31.81,476.38,0.68,47.05,77.68,0
MACHINE_009,2025-07-28 11:00:00,39.73,226.9,5.26,45.93,32.62,0
MACHINE_010,2025-07-28 11:10:00,35.66,114.01,7.99,52.58,12.01,0
MACHINE_001,2025-07-28 11:20:00,46.03,190.76,3.34,73.46,20.99,0
MACHINE_002,2025-07-28 11:30:00,59.99,273.62,1.18,88.6,18.76,0
MACHINE_003,2025-07-28 11:40:00,62.71,244.06,9.21,48.29,92.21,0
MACHINE_004,2025-07-28 11:50:00,34.42,174.92,3.88,38.59,84.2,0
MACHINE_005,2025-07-28 12:00:00,68.29,137.1,8.3,81.47,49.34,0
MACHINE_006,2025-07-28 12:10:00,73.58,306.3,5.67,65.45,61.97,0
MACHINE_007,2025-07-28 12:20:00,73.98,244.69,1.79,54.24,58.51,0
MACHINE_008,2025-07-28 12:30:00,62.97,374.97,3.41,37.68,59.04,0
MACHINE_009,2025-07-28 12:40:00,70.19,141.24,8.81,61.91,47.76,1
MACHINE_010,2025-07-28 12:50:00,32.55,174.93,3.66,47.4,38.63,0
MACHINE_001,2025-07-28 13:00:00,50.72,270.7,2.38,53.28,94.7,1
MACHINE_002,2025-07-28 13:10:00,60.34,412.53,5.3,69.92,72.05,0
MACHINE_003,2025-07-28 13:20:00,54.56,304.34,9.0,65.08,72.33,0
MACHINE_004,2025-07-28 13:30:00,42.29,263.5,1.04,39.76,95.29,0
MACHINE_005,2025-07-28 13:40:00,67.31,127.48,8.56,53.17,32.57,0
MACHINE_006,2025-07-28 13:50:00,34.05,202.38,1.31,49.96,46.78,0
MACHINE_007,2025-07-28 14:00:00,22.59,118.59,5.27,52.66,28.11,1
MACHINE_008,2025-07-28 14:10:00,43.62,140.51,5.54,86.54,58.54,0
MACHINE_009,2025-07-28 14:20:00,52.92,244.48,3.24,88.75,64.38,0
MACHINE_010,2025-07-28 14:30:00,27.65,125.03,4.12,83.97,80.42,0
MACHINE_001,2025-07-28 14:40:00,58.23,375.38,2.92,77.35,85.22,0
MACHINE_002,2025-07-28 14:50:00,67.86,105.69,6.69,70.83,83.36,0
MACHINE_003,2025-07-28 15:00:00,51.19,273.9,6.92,33.26,92.93,0
MACHINE_004,2025-07-28 15:10:00,26.77,110.03,3.7,83.77,88.42,0
MACHINE_005,2025-07-28 15:20:00,23.15,392.24,6.4,40.8,53.19,0
MACHINE_006,2025-07-28 15:30:00,30.22,284.93,5.9,41.51,50.89,0
MACHINE_007,2025-07-28 15:40:00,45.04,256.34,6.12,41.27,61.35,0
MACHINE_008,2025-07-28 15:50:00,22.03,333.87,3.82,37.8,28.39,0
MACHINE_009,2025-07-28 16:00:00,37.59,387.03,1.66,75.35,61.52,1
MACHINE_010,2025-07-28 16:10:00,35.58,248.14,4.85,45.06,68.03,0
MACHINE_001,2025-07-28 16:20:00,57.05,379.9,4.67,78.44,91.49,0
MACHINE_002,2025-07-28 16:30:00,42.43,232.68,6.12,73.53,79.99,0
MACHINE_003,2025-07-28 16:40:00,55.65,447.17,9.04,78.28,24.4,0
MACHINE_004,2025-07-28 16:50:00,58.85,289.44,2.41,64.71,29.19,0
MACHINE_005,2025-07-28 17:00:00,67.89,485.29,9.68,51.45,49.39,0
MACHINE_006,2025-07-28 17:10:00,67.83,429.38,8.97,76.86,28.32,0
MACHINE_007,2025-07-28 17:20:00,74.4,313.96,5.23,73.78,84.7,0
MACHINE_008,2025-07-28 17:30:00,61.6,225.06,6.29,68.59,8.21,0
MACHINE_009,2025-07-28 17:40:00,35.15,112.16,3.37,59.58,36.18,0
MACHINE_010,2025-07-28 17:50:00,44.05,428.92,6.01,58.09,50.92,0
MACHINE_001,2025-07-28 18:00:00,71.68,474.4,3.86,37.86,93.15,0
MACHINE_002,2025-07-28 18:10:00,72.59,208.33,1.27,39.37,26.0,0
MACHINE_003,2025-07-28 18:20:00,31.42,201.23,7.69,63.05,84.88,0
MACHINE_004,2025-07-28 18:30:00,67.9,466.06,0.43,82.32,68.6,0
MACHINE_005,2025-07-28 18:40:00,74.72,358.5,2.9,30.32,11.68,0
MACHINE_006,2025-07-28 18:50:00,66.61,111.56,6.29,34.23,47.11,0
MACHINE_007,2025-07-28 19:00:00,51.57,159.75,4.66,40.49,91.87,0
MACHINE_008,2025-07-28 19:10:00,38.36,240.69,2.9,62.11,49.61,0
MACHINE_009,2025-07-28 19:20:00,26.46,105.6,8.77,53.51,18.75,0
MACHINE_010,2025-07-28 19:30:00,54.5,142.99,8.6,65.68,81.09,0
MACHINE_001,2025-07-28 19:40:00,59.15,397.81,5.65,77.71,14.18,1
MACHINE_002,2025-07-28 19:50:00,33.36,309.94,3.23,70.0,66.75,0
MACHINE_003,2025-07-28 20:00:00,68.42,182.44,7.59,53.85,58.87,0
MACHINE_004,2025-07-28 20:10:00,66.8,165.98,4.75,76.66,26.93,0
MACHINE_005,2025-07-28 20:20:00,37.62,204.0,3.04,30.54,87.79,0
MACHINE_006,2025-07-28 20:30:00,56.9,139.88,3.7,88.74,34.85,0
MACHINE_007,2025-07-28 20:40:00,70.62,402.08,4.06,35.15,19.62,0
MACHINE_008,2025-07-28 20:50:00,77.78,148.64,1.49,79.85,82.91,0
MACHINE_009,2025-07-28 21:00:00,21.66,329.75,5.63,43.43,14.18,0
MACHINE_010,2025-07-28 21:10:00,33.36,329.15,4.48,44.44,54.61,0
MACHINE_001,2025-07-28 21:20:00,60.91,177.93,3.41,85.38,85.83,0
MACHINE_002,2025-07-28 21:30:00,30.66,429.81,2.42,89.26,81.2,0
MACHINE_003,2025-07-28 21:40:00,31.11,208.79,9.38,59.22,60.47,0
MACHINE_004,2025-07-28 21:50:00,41.03,382.35,3.64,52.29,26.49,0
MACHINE_005,2025-07-28 22:00:00,35.25,353.93,2.76,55.83,73.19,0
MACHINE_006,2025-07-28 22:10:00,61.44,382.32,1.34,63.88,50.72,0
MACHINE_007,2025-07-28 22:20:00,27.1,127.34,2.08,54.75,89.5,0
MACHINE_008,2025-07-28 22:30:00,79.41,342.56,5.87,38.73,11.08,0
MACHINE_009,2025-07-28 22:40:00,72.0,228.66,5.28,49.96,73.67,0
MACHINE_010,2025-07-28 22:50:00,50.58,215.0,4.07,68.17,84.57,0
MACHINE_001,2025-07-28 23:00:00,51.41,305.33,8.79,59.2,78.44,0
MACHINE_002,2025-07-28 23:10:00,44.25,118.76,0.59,56.31,20.45,0
MACHINE_003,2025-07-28 23:20:00,64.6,459.13,2.95,44.27,96.0,0
MACHINE_004,2025-07-28 23:30:00,70.44,271.3,9.16,39.54,54.67,0
MACHINE_005,2025-07-28 23:40:00,54.53,439.62,4.85,39.12,40.63,0
MACHINE_006,2025-07-28 23:50:00,60.53,483.99,3.34,67.47,67.55,0
MACHINE_007,2025-07-29 00:00:00,46.86,284.2,1.88,33.62,66.72,0
MACHINE_008,2025-07-29 00:10:00,56.97,101.72,8.99,47.42,26.07,0
MACHINE_009,2025-07-29 00:20:00,36.05,462.7,1.39,48.93,42.97,0
MACHINE_010,2025-07-29 00:30:00,73.54,205.65,8.79,42.86,17.14,0
MACHINE_001,2025-07-29 00:40:00,56.08,237.0,8.92,51.21,28.64,0
MACHINE_002,2025-07-29 00:50:00,29.13,313.92,4.17,36.78,66.48,0
MACHINE_003,2025-07-29 01:00:00,35.28,486.69,6.74,35.01,13.81,1
MACHINE_004,2025-07-29 01:10:00,67.43,275.42,5.25,52.52,28.86,0
MACHINE_005,2025-07-29 01:20:00,69.05,459.59,0.83,72.58,43.2,0
MACHINE_006,2025-07-29 01:30:00,40.15,216.16,5.59,69.66,90.96,0
MACHINE_007,2025-07-29 01:40:00,25.66,124.72,0.6,49.01,64.9,0
MACHINE_008,2025-07-29 01:50:00,30.85,207.72,3.34,43.24,34.67,0
